pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_CELLULAR_MACROMOLECULE_LOCALIZATION	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_CELLULAR_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_CELLULAR_RESPONSE_TO_DNA_DAMAGE_STIMULUS	0.366471734892788	0.961013645224172	0.0949751525905595	-0.812611209964413	-1.08686250921289	1	ENSG00000254469
GOBP_CELLULAR_RESPONSE_TO_STRESS	0.366471734892788	0.961013645224172	0.0949751525905595	-0.812611209964413	-1.08686250921289	1	ENSG00000254469
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_DNA_METABOLIC_PROCESS	0.366471734892788	0.961013645224172	0.0949751525905595	-0.812611209964413	-1.08686250921289	1	ENSG00000254469
GOBP_DNA_REPAIR	0.366471734892788	0.961013645224172	0.0949751525905595	-0.812611209964413	-1.08686250921289	1	ENSG00000254469
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_INTRACELLULAR_PROTEIN_TRANSPORT	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_INTRACELLULAR_TRANSPORT	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_LOCALIZATION_WITHIN_MEMBRANE	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_MACROMOLECULE_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_MATURATION_OF_SSU_RRNA	0.809815950920245	0.961013645224172	0.0564118388217596	0.592415480427046	0.790822047577529	1	ENSG00000275464
GOBP_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	0.809815950920245	0.961013645224172	0.0564118388217596	0.592415480427046	0.790822047577529	1	ENSG00000275464
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_MRNA_METABOLIC_PROCESS	0.678362573099415	0.961013645224172	0.0625237414724762	-0.655026690391459	-0.87609418082167	1	ENSG00000259697
GOBP_MRNA_PROCESSING	0.678362573099415	0.961013645224172	0.0625237414724762	-0.655026690391459	-0.87609418082167	1	ENSG00000259697
GOBP_NCRNA_METABOLIC_PROCESS	0.809815950920245	0.961013645224172	0.0564118388217596	0.592415480427046	0.790822047577529	1	ENSG00000275464
GOBP_NCRNA_PROCESSING	0.809815950920245	0.961013645224172	0.0564118388217596	0.592415480427046	0.790822047577529	1	ENSG00000275464
GOBP_NEGATIVE_REGULATION_OF_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_NEGATIVE_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_NITROGEN_COMPOUND_TRANSPORT	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_NON_MEMBRANE_BOUNDED_ORGANELLE_ASSEMBLY	0.809815950920245	0.961013645224172	0.0564118388217596	0.592415480427046	0.790822047577529	1	ENSG00000275464
GOBP_ORGANELLE_ASSEMBLY	0.809815950920245	0.961013645224172	0.0564118388217596	0.592415480427046	0.790822047577529	1	ENSG00000275464
GOBP_ORGANONITROGEN_COMPOUND_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_POSITIVE_REGULATION_OF_CELL_DEATH	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_PROGRAMMED_CELL_DEATH	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_PROTEASOME_MEDIATED_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_PROTEIN_CONTAINING_COMPLEX_ORGANIZATION	0.841487279843444	0.961013645224172	0.0525898950623616	-0.407629852074297	-0.694128049498622	3	ENSG00000259697, ENSG00000283175, ENSG00000275464
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_PROTEIN_TARGETING	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_PROTEIN_TARGETING_TO_MEMBRANE	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_PROTEOLYSIS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_REGULATION_OF_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_REGULATION_OF_CELL_DEATH	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_REGULATION_OF_PROTEIN_STABILITY	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_REGULATION_OF_PROTEOLYSIS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	0.746588693957115	0.961013645224172	0.0579754757571486	-0.623832295373665	-0.834371868814798	1	ENSG00000288675
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	0.931313131313131	0.961013645224172	0.0493910105981501	-0.421786072158796	-0.632515096044012	2	ENSG00000259697
GOBP_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	0.931313131313131	0.961013645224172	0.0493910105981501	-0.421786072158796	-0.632515096044012	2	ENSG00000259697
GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	0.809815950920245	0.961013645224172	0.0564118388217596	0.592415480427046	0.790822047577529	1	ENSG00000275464
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	0.809815950920245	0.961013645224172	0.0564118388217596	0.592415480427046	0.790822047577529	1	ENSG00000275464
GOBP_RIBOSOME_ASSEMBLY	0.809815950920245	0.961013645224172	0.0564118388217596	0.592415480427046	0.790822047577529	1	ENSG00000275464
GOBP_RIBOSOME_BIOGENESIS	0.809815950920245	0.961013645224172	0.0564118388217596	0.592415480427046	0.790822047577529	1	ENSG00000275464
GOBP_RNA_PROCESSING	0.931313131313131	0.961013645224172	0.0493910105981501	-0.421786072158796	-0.632515096044012	2	ENSG00000259697
GOBP_RNA_SPLICING	0.678362573099415	0.961013645224172	0.0625237414724762	-0.655026690391459	-0.87609418082167	1	ENSG00000259697
GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	0.678362573099415	0.961013645224172	0.0625237414724762	-0.655026690391459	-0.87609418082167	1	ENSG00000259697
GOBP_RRNA_METABOLIC_PROCESS	0.809815950920245	0.961013645224172	0.0564118388217596	0.592415480427046	0.790822047577529	1	ENSG00000275464
GOBP_SINGLE_STRAND_BREAK_REPAIR	0.366471734892788	0.961013645224172	0.0949751525905595	-0.812611209964413	-1.08686250921289	1	ENSG00000254469
GOBP_SPLICEOSOMAL_COMPLEX_ASSEMBLY	0.678362573099415	0.961013645224172	0.0625237414724762	-0.655026690391459	-0.87609418082167	1	ENSG00000259697
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
GOBP_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_SIGNAL_SEQUENCE_RECOGNITION	0.961013645224172	0.961013645224172	0.0463227785794633	-0.518961298932384	-0.69410755429615	1	ENSG00000283175
